"Iteration","Turbolent KE - Vol Avg Monitor: Turbolent KE - Vol Avg Monitor (J/kg)","Velocity - Vol Avg Monitor: Velocity - Vol Avg Monitor (m/s)"
8784.0,867993.5889057394,12224.138485804835
8785.0,867998.5011184716,12224.171732198904
8786.0,868003.4064659853,12224.20493205575
8787.0,868008.3049578839,12224.23808544068
8788.0,868013.1966037576,12224.271192418899
8789.0,868018.0814131825,12224.304253055527
8790.0,868022.9593957219,12224.337267415594
8791.0,868027.8305609256,12224.370235564025
8792.0,868032.69491833,12224.403157565677
8793.0,868037.5524774579,12224.43603348529
8794.0,868042.4032478188,12224.468863387528
8795.0,868047.2472389092,12224.501647336961
8796.0,868052.0844602122,12224.534385398065
8797.0,868056.9149211973,12224.56707763523
8798.0,868061.738631321,12224.599724112753
8799.0,868066.5556000265,12224.63232489484
8800.0,868071.3658367437,12224.664880045599
8801.0,868076.1693508894,12224.697389629066
8802.0,868080.9661518671,12224.729853709161
8803.0,868085.7562490671,12224.762272349744
8804.0,868090.5396518667,12224.794645614562
8805.0,868095.3163696296,12224.826973567278
8806.0,868100.0864117073,12224.859256271468
8807.0,868104.8497874374,12224.891493790621
8808.0,868109.6065061447,12224.92368618813
8809.0,868114.3565771409,12224.9558335273
8810.0,868119.1000097243,12224.987935871352
8811.0,868123.8368131809,12225.019993283406
8812.0,868128.5669967831,12225.05200582651
8813.0,868133.2905697904,12225.083973563607
8814.0,868138.0075414499,12225.115896557563
8815.0,868142.7179209949,12225.14777487115
8816.0,868147.4217176461,12225.179608567052
8817.0,868152.1189406115,12225.211397707862
8818.0,868156.8095990858,12225.243142356092
8819.0,868161.4937022512,12225.27484257416
8820.0,868166.1712592768,12225.306498424397
8821.0,868170.8422793191,12225.338109969045
8822.0,868175.5067715214,12225.369677270266
8823.0,868180.164745014,12225.401200390124
8824.0,868184.8162089156,12225.432679390597
8825.0,868189.4611723305,12225.464114333583
8826.0,868194.0996443518,12225.495505280885
8827.0,868198.7316340585,12225.526852294228
8828.0,868203.3571505179,12225.558155435243
8829.0,868207.9762027838,12225.589414765467
8830.0,868212.5887998979,12225.62063034637
8831.0,868217.1949508891,12225.651802239314
8832.0,868221.7946647734,12225.68293050559
8833.0,868226.3879505546,12225.7140152064
8834.0,868230.9748172235,12225.74505640285
8835.0,868235.5552737582,12225.77605415597
8836.0,868240.129329125,12225.807008526703
8837.0,868244.6969922764,12225.837919575897
8838.0,868249.2582721534,12225.86878736433
8839.0,868253.8131776843,12225.89961195268
8840.0,868258.3617177847,12225.930393401546
8841.0,868262.9039013574,12225.961131771439
8842.0,868267.4397372932,12225.99182712279
8843.0,868271.9692344702,12226.022479515943
8844.0,868276.4924017544,12226.05308901115
8845.0,868281.009247999,12226.08365566858
8846.0,868285.5197820448,12226.11417954833
8847.0,868290.0240127208,12226.144660710395
8848.0,868294.5219488427,12226.175099214697
8849.0,868299.0135992143,12226.205495121072
8850.0,868303.4989726273,12226.235848489265
8851.0,868307.9780778611,12226.266159378942
8852.0,868312.4509236822,12226.296427849686
8853.0,868316.917518845,12226.326653960996
8854.0,868321.3778720926,12226.35683777228
8855.0,868325.8319921544,12226.386979342871
8856.0,868330.2798877485,12226.417078732018
8857.0,868334.7215675804,12226.447135998878
8858.0,868339.1570403439,12226.477151202536
8859.0,868343.5863147196,12226.507124401985
8860.0,868348.0093993773,12226.537055656137
8861.0,868352.426302974,12226.566945023824
8862.0,868356.8370341538,12226.59679256379
8863.0,868361.2416015497,12226.626598334708
8864.0,868365.6400137827,12226.656362395148
8865.0,868370.0322794608,12226.686084803621
8866.0,868374.418407181,12226.715765618535
8867.0,868378.7984055275,12226.745404898229
8868.0,868383.1722830726,12226.775002700953
8869.0,868387.5400483769,12226.804559084878
8870.0,868391.9017099891,12226.834074108092
8871.0,868396.257276445,12226.863547828603
8872.0,868400.6067562693,12226.892980304336
8873.0,868404.950157975,12226.922371593131
8874.0,868409.2874900622,12226.951721752754
8875.0,868413.6187610199,12226.981030840881
8876.0,868417.9439793244,12227.010298915116
8877.0,868422.2631534415,12227.039526032977
8878.0,868426.5762918235,12227.068712251896
8879.0,868430.8834029125,12227.097857629233
8880.0,868435.1844951371,12227.126962222257
8881.0,868439.479576915,12227.156026088174
8882.0,868443.7686566528,12227.185049284091
8883.0,868448.0517427438,12227.214031867043
8884.0,868452.3288435702,12227.24297389398
8885.0,868456.5999675032,12227.271875421782
8886.0,868460.8651229014,12227.300736507234
8887.0,868465.1243181116,12227.329557207058
8888.0,868469.3775614694,12227.358337577882
8889.0,868473.6248612988,12227.38707767626
8890.0,868477.8662259114,12227.415777558661
8891.0,868482.1016636082,12227.444437281489
8892.0,868486.3311826778,12227.473056901052
8893.0,868490.5547913971,12227.50163647359
8894.0,868494.772498032,12227.530176055252
8895.0,868498.9843108365,12227.558675702123
8896.0,868503.1902380532,12227.5871354702
8897.0,868507.3902879129,12227.615555415397
8898.0,868511.5844686349,12227.643935593564
8899.0,868515.7727884274,12227.672276060452
8900.0,868519.9552554867,12227.700576871754
8901.0,868524.1318779977,12227.728838083069
8902.0,868528.3026641336,12227.757059749929
8903.0,868532.4676220566,12227.785241927779
8904.0,868536.6267599174,12227.813384671992
8905.0,868540.7800858549,12227.841488037855
8906.0,868544.9276079969,12227.869552080587
8907.0,868549.0693344598,12227.89757685533
8908.0,868553.205273349,12227.925562417133
8909.0,868557.3354327577,12227.953508820985
8910.0,868561.4598207682,12227.981416121791
8911.0,868565.5784454517,12228.009284374377
8912.0,868569.6913148677,12228.037113633485
8913.0,868573.7984370649,12228.0649039538
8914.0,868577.8998200801,12228.09265538991
8915.0,868581.9954719397,12228.120367996344
8916.0,868586.0854006575,12228.148041827528
8917.0,868590.1696142376,12228.175676937837
8918.0,868594.2481206718,12228.203273381561
8919.0,868598.3209279414,12228.230831212915
8920.0,868602.388044016,12228.25835048603
8921.0,868606.4494768544,12228.285831254969
8922.0,868610.5052344044,12228.313273573713
8923.0,868614.5553246018,12228.340677496173
8924.0,868618.599755372,12228.36804307618
8925.0,868622.6385346296,12228.39537036749
8926.0,868626.6716702774,12228.422659423788
8927.0,868630.6991702074,12228.44991029867
8928.0,868634.7210423005,12228.477123045674
8929.0,868638.7372944268,12228.504297718251
8930.0,868642.7479344453,12228.531434369781
8931.0,868646.7529702036,12228.558533053567
8932.0,868650.7524095388,12228.585593822845
8933.0,868654.7462602771,12228.612616730754
8934.0,868658.734530233,12228.639601830384
8935.0,868662.7172272105,12228.666549174739
8936.0,868666.6943590032,12228.693458816744
8937.0,868670.6659333932,12228.720330809261
8938.0,868674.6319581512,12228.747165205064
8939.0,868678.5924410386,12228.773962056865
8940.0,868682.5473898042,12228.800721417298
8941.0,868686.4968121864,12228.827443338914
8942.0,868690.440715914,12228.854127874201
8943.0,868694.3791087035,12228.880775075571
8944.0,868698.3119982611,12228.907384995362
8945.0,868702.2393922824,12228.933957685831
8946.0,868706.1612984517,12228.960493199173
8947.0,868710.0777244435,12228.986991587506
8948.0,868713.9886779204,12229.013452902867
8949.0,868717.8941665353,12229.039877197229
8950.0,868721.7941979296,12229.066264522486
8951.0,868725.6887797338,12229.092614930461
8952.0,868729.5779195693,12229.118928472913
8953.0,868733.461625045,12229.145205201512
8954.0,868737.3399037602,12229.17144516786
8955.0,868741.2127633028,12229.197648423495
8956.0,868745.0802112513,12229.223815019877
8957.0,868748.942255172,12229.249945008387
8958.0,868752.7989026218,12229.27603844035
8959.0,868756.6501611465,12229.302095367
8960.0,868760.4960382817,12229.32811583951
8961.0,868764.336541552,12229.354099908982
8962.0,868768.1716784718,12229.38004762644
8963.0,868772.0014565447,12229.405959042844
8964.0,868775.825883264,12229.431834209068
8965.0,868779.6449661127,12229.457673175932
8966.0,868783.4587125628,12229.483475994168
8967.0,868787.2671300758,12229.509242714455
8968.0,868791.0702261038,12229.534973387383
8969.0,868794.8680080873,12229.560668063481
8970.0,868798.6604834567,12229.586326793207
8971.0,868802.4476596325,12229.611949626938
8972.0,868806.2295440242,12229.637536614993
8973.0,868810.0061440308,12229.663087807616
8974.0,868813.7774670421,12229.688603254974
8975.0,868817.5435204358,12229.714083007168
8976.0,868821.3043115808,12229.739527114234
8977.0,868825.059847835,12229.764935626128
8978.0,868828.810136546,12229.790308592746
8979.0,868832.5551850512,12229.815646063904
8980.0,868836.2950006775,12229.840948089346
8981.0,868840.0295907421,12229.86621471876
8982.0,868843.7589625516,12229.891446001757
8983.0,868847.4831234021,12229.916641987871
8984.0,868851.20208058,12229.941802726575
8985.0,868854.9158413613,12229.966928267271
8986.0,868858.6244130117,12229.992018659292
8987.0,868862.3278027866,12230.017073951894
8988.0,868866.0260179319,12230.042094194274
8989.0,868869.7190656824,12230.06707943556
8990.0,868873.4069532636,12230.092029724792
8991.0,868877.0896878905,12230.116945110969
8992.0,868880.767276768,12230.141825643006
8993.0,868884.4397270909,12230.166671369745
8994.0,868888.1070460445,12230.19148233997
8995.0,868891.7692408026,12230.216258602388
8996.0,868895.4263185307,12230.24100020564
8997.0,868899.078286383,12230.265707198305
8998.0,868902.7251515043,12230.290379628881
8999.0,868906.366921029,12230.315017545812
9000.0,868910.0036020824,12230.339620997463
9001.0,868913.6352017786,12230.364190032133
9002.0,868917.2617272222,12230.38872469806
9003.0,868920.8831855084,12230.413225043401
9004.0,868924.4995837219,12230.437691116258
9005.0,868928.1109289374,12230.462122964665
9006.0,868931.7172282203,12230.48652063658
9007.0,868935.3184886253,12230.51088417989
9008.0,868938.9147171979,12230.535213642434
9009.0,868942.5059209733,12230.559509071967
9010.0,868946.0921069771,12230.58377051618
9011.0,868949.6732822249,12230.607998022702
9012.0,868953.2494537227,12230.632191639088
9013.0,868956.8206284668,12230.656351412834
9014.0,868960.3868134428,12230.680477391361
9015.0,868963.9480156277,12230.70456962203
9016.0,868967.5042419881,12230.728628152132
9017.0,868971.0554994808,12230.752653028892
9018.0,868974.6017950532,12230.776644299469
9019.0,868978.1431356426,12230.800602010955
9020.0,868981.6795281771,12230.824526210376
9021.0,868985.2109795745,12230.848416944693
9022.0,868988.7374967434,12230.872274260802
9023.0,868992.2590865823,12230.896098205523
9024.0,868995.7757559805,12230.919888825629
9025.0,868999.2875118172,12230.943646167809
9026.0,869002.7943609626,12230.967370278699
9027.0,869006.296310276,12230.99106120486
9028.0,869009.7933666091,12231.014718992792
9029.0,869013.2855368024,12231.038343688933
9030.0,869016.7728276867,12231.06193533965
9031.0,869020.255246085,12231.085493991248
9032.0,869023.7327988084,12231.109019689964
9033.0,869027.2054926606,12231.132512481969
9034.0,869030.6733344344,12231.155972413377
9035.0,869034.1363309135,12231.17939953023
9036.0,869037.5944888722,12231.202793878512
9037.0,869041.0478150755,12231.22615550413
9038.0,869044.4963162781,12231.249484452937
9039.0,869047.9399992266,12231.27278077072
9040.0,869051.3788706564,12231.296044503199
9041.0,869054.8129372952,12231.319275696027
9042.0,869058.2422058601,12231.342474394807
9043.0,869061.6666830595,12231.365640645065
9044.0,869065.0863755922,12231.388774492254
9045.0,869068.5012901471,12231.411875981783
9046.0,869071.9114334045,12231.434945158991
9047.0,869075.3168120352,12231.457982069152
9048.0,869078.7174327001,12231.480986757471
9049.0,869082.1133020517,12231.503959269096
9050.0,869085.5044267321,12231.526899649107
9051.0,869088.8908133748,12231.549807942523
9052.0,869092.2724686043,12231.572684194307
9053.0,869095.6493990348,12231.595528449343
9054.0,869099.0216112725,12231.618340752462
9055.0,869102.389111913,12231.64112114844
9056.0,869105.751907544,12231.66386968197
9057.0,869109.1100047427,12231.686586397691
9058.0,869112.4634100785,12231.709271340189
9059.0,869115.8121301103,12231.731924553975
9060.0,869119.1561713885,12231.754546083504
9061.0,869122.4955404543,12231.777135973165
9062.0,869125.8302438395,12231.799694267285
9063.0,869129.1602880668,12231.822221010128
9064.0,869132.4856796502,12231.844716245905
9065.0,869135.8064250939,12231.867180018746
9066.0,869139.1225308934,12231.88961237274
9067.0,869142.4340035355,12231.912013351895
9068.0,869145.740849497,12231.934383000173
9069.0,869149.0430752462,12231.956721361466
9070.0,869152.3406872421,12231.979028479602
9071.0,869155.6336919352,12232.001304398362
9072.0,869158.9220957664,12232.023549161444
9073.0,869162.2059051674,12232.045762812495
9074.0,869165.4851265618,12232.067945395107
9075.0,869168.7597663635,12232.090096952801
9076.0,869172.0298309776,12232.11221752904
9077.0,869175.2953268001,12232.134307167229
9078.0,869178.5562602183,12232.156365910707
9079.0,869181.8126376104,12232.178393802757
9080.0,869185.0644653456,12232.200390886599
9081.0,869188.3117497844,12232.222357205384
9082.0,869191.5544972784,12232.244292802217
9083.0,869194.7927141702,12232.266197720137
9084.0,869198.0264067933,12232.288072002118
9085.0,869201.2555814724,12232.309915691078
9086.0,869204.4802445243,12232.33172882987
9087.0,869207.7004022555,12232.353511461297
9088.0,869210.9160609645,12232.375263628088
9089.0,869214.1272269406,12232.396985372921
9090.0,869217.3339064649,12232.418676738416
9091.0,869220.5361058089,12232.440337767126
9092.0,869223.7338312364,12232.461968501546
9093.0,869226.9270890013,12232.483568984113
9094.0,869230.1158853491,12232.50513925721
9095.0,869233.3002265171,12232.526679363147
9096.0,869236.4801187332,12232.54818934418
9097.0,869239.6555682169,12232.569669242514
9098.0,869242.8265811789,12232.591119100287
9099.0,869245.9931638214,12232.612538959576
9100.0,869249.1553223378,12232.633928862406
9101.0,869252.3130629123,12232.655288850736
9102.0,869255.4663917219,12232.676618966467
9103.0,869258.6153149328,12232.697919251452
9104.0,869261.7598387046,12232.719189747466
9105.0,869264.8999691872,12232.740430496242
9106.0,869268.0357125222,12232.761641539442
9107.0,869271.1670748423,12232.78282291868
9108.0,869274.2940622723,12232.803974675504
9109.0,869277.4166809276,12232.825096851411
9110.0,869280.5349369157,12232.84618948783
9111.0,869283.648836335,12232.867252626138
9112.0,869286.7583852758,12232.888286307654
9113.0,869289.8635898198,12232.90929057364
9114.0,869292.96445604,12232.930265465293
9115.0,869296.060990001,12232.95121102376
9116.0,869299.1531977591,12232.972127290128
9117.0,869302.2410853616,12232.99301430542
9118.0,869305.324658848,12233.01387211061
9119.0,869308.403924249,12233.034700746613
9120.0,869311.4788875867,12233.055500254282
9121.0,869314.5495548754,12233.076270674419
9122.0,869317.6159321199,12233.09701204776
9123.0,869320.6780253176,12233.117724414993
9124.0,869323.7358404574,12233.138407816743
9125.0,869326.789383519,12233.159062293573
9126.0,869329.8386604749,12233.179687886008
9127.0,869332.883677288,12233.200284634495
9128.0,869335.924439914,12233.22085257943
9129.0,869338.9609542995,12233.241391761167
9130.0,869341.9932263832,12233.261902219981
9131.0,869345.0212620955,12233.282383996102
9132.0,869348.045067358,12233.302837129704
9133.0,869351.0646480845,12233.3232616609
9134.0,869354.08001018,12233.343657629757
9135.0,869357.0911595422,12233.364025076273
9136.0,869360.0981020596,12233.384364040394
9137.0,869363.1008436129,12233.40467456201
9138.0,869366.0993900746,12233.424956680958
9139.0,869369.0937473086,12233.445210437018
9140.0,869372.0839211709,12233.465435869908
9141.0,869375.0699175094,12233.485633019302
9142.0,869378.0517421636,12233.505801924804
9143.0,869381.0294009651,12233.525942625976
9144.0,869384.0028997369,12233.546055162316
9145.0,869386.972244294,12233.566139573266
9146.0,869389.9374404439,12233.586195898217
9147.0,869392.8984939846,12233.606224176508
9148.0,869395.8554107075,12233.62622444741
9149.0,869398.808196395,12233.646196750151
9150.0,869401.7568568217,12233.666141123898
9151.0,869404.701397754,12233.686057607767
9152.0,869407.6418249501,12233.705946240812
9153.0,869410.5781441604,12233.725807062041
9154.0,869413.5103611273,12233.745640110397
9155.0,869416.438481585,12233.76544542478
9156.0,869419.3625112597,12233.785223044028
9157.0,869422.2824558694,12233.804973006923
9158.0,869425.1983211244,12233.824695352201
9159.0,869428.1101127272,12233.844390118535
9160.0,869431.0178363717,12233.864057344545
9161.0,869433.921497744,12233.883697068804
9162.0,869436.821102523,12233.903309329819
9163.0,869439.7166563785,12233.92289416605
9164.0,869442.6081649731,12233.942451615905
9165.0,869445.495633961,12233.961981717735
9166.0,869448.3790689895,12233.981484509835
9167.0,869451.2584756967,12234.000960030455
9168.0,869454.1338597136,12234.020408317778
9169.0,869457.0052266631,12234.039829409945
9170.0,869459.8725821602,12234.059223345033
9171.0,869462.735931812,12234.078590161076
9172.0,869465.5952812181,12234.097929896052
9173.0,869468.4506359696,12234.11724258788
9174.0,869471.3020016504,12234.136528274428
9175.0,869474.1493838365,12234.155786993515
9176.0,869476.9927880962,12234.1750187829
9177.0,869479.832219989,12234.194223680299
9178.0,869482.6676850681,12234.213401723364
9179.0,869485.4991888776,12234.232552949701
9180.0,869488.3267369553,12234.251677396862
9181.0,869491.1503348297,12234.270775102344
9182.0,869493.9699880226,12234.289846103595
9183.0,869496.7857020476,12234.308890438007
9184.0,869499.5974824108,12234.327908142921
9185.0,869502.4053346107,12234.346899255623
9186.0,869505.2092641378,12234.365863813355
9187.0,869508.0092764751,12234.384801853294
9188.0,869510.8053770978,12234.403713412576
9189.0,869513.5975714736,12234.42259852828
9190.0,869516.3858650626,12234.441457237428
9191.0,869519.1702633168,12234.460289577008
9192.0,869521.9507716813,12234.479095583929
9193.0,869524.727395593,12234.497875295066
9194.0,869527.5001404814,12234.516628747251
9195.0,869530.2690117684,12234.535355977237
9196.0,869533.0340148681,12234.554057021745
9197.0,869535.7951551876,12234.572731917446
9198.0,869538.5524381258,12234.591380700946
9199.0,869541.3058690747,12234.610003408807
9200.0,869544.0554534176,12234.628600077547
9201.0,869546.801196532,12234.647170743616
9202.0,869549.5431037858,12234.66571544343
9203.0,869552.2811805414,12234.684234213346
9204.0,869555.0154321527,12234.702727089663
9205.0,869557.7458639656,12234.721194108643
9206.0,869560.4724813197,12234.739635306485
9207.0,869563.1952895463,12234.758050719347
9208.0,869565.9142939695,12234.776440383326
9209.0,869568.6294999062,12234.794804334482
9210.0,869571.3409126651,12234.81314260881
9211.0,869574.0485375484,12234.831455242265
9212.0,869576.7523798505,12234.849742270742
9213.0,869579.452444858,12234.868003730095
9214.0,869582.1487378507,12234.886239656122
9215.0,869584.8412641007,12234.904450084574
9216.0,869587.530028873,12234.922635051145
9217.0,869590.2150374246,12234.94079459149
9218.0,869592.8962950059,12234.958928741207
9219.0,869595.5738068596,12234.977037535846
9220.0,869598.2475782209,12234.9951210109
9221.0,869600.917614318,12235.013179201824
9222.0,869603.5839203714,12235.031212144015
9223.0,869606.2465015952,12235.049219872823
9224.0,869608.9053631949,12235.067202423552
9225.0,869611.5605103696,12235.085159831444
9226.0,869614.211948311,12235.103092131709
9227.0,869616.8596822033,12235.120999359493
9228.0,869619.5037172235,12235.138881549901
9229.0,869622.1440585415,12235.156738737986
9230.0,869624.7807113203,12235.174570958752
9231.0,869627.4136807147,12235.192378247151
9232.0,869630.0429718731,12235.210160638091
9233.0,869632.6685899363,12235.227918166429
9234.0,869635.2905400385,12235.245650866973
9235.0,869637.9088273059,12235.26335877448
9236.0,869640.5234568579,12235.281041923665
9237.0,869643.1344338072,12235.298700349182
9238.0,869645.7417632582,12235.316334085648
9239.0,869648.3454503097,12235.333943167627
9240.0,869650.9455000518,12235.351527629633
9241.0,869653.5419175685,12235.369087506135
9242.0,869656.1347079367,12235.386622831553
9243.0,869658.7238762252,12235.404133640253
9244.0,869661.309427497,12235.421619966559
9245.0,869663.891366807,12235.43908184475
9246.0,869666.469699204,12235.456519309046
9247.0,869669.0444297286,12235.473932393625
9248.0,869671.6155634151,12235.49132113262
9249.0,869674.1831052909,12235.508685560111
9250.0,869676.7470603755,12235.526025710138
9251.0,869679.3074336826,12235.543341616678
9252.0,869681.8642302175,12235.560633313673
9253.0,869684.41745498,12235.57790083502
9254.0,869686.9671129615,12235.595144214554
9255.0,869689.5132091471,12235.612363486078
9256.0,869692.0557485154,12235.629558683335
9257.0,869694.5947360368,12235.646729840031
9258.0,869697.1301766759,12235.663876989816
9259.0,869699.6620753898,12235.681000166302
9260.0,869702.1904371285,12235.698099403044
9261.0,869704.7152668358,12235.715174733552
9262.0,869707.2365694478,12235.732226191296
9263.0,869709.7543498942,12235.7492538097
9264.0,869712.2686130976,12235.766257622121
9265.0,869714.7793639735,12235.783237661895
9266.0,869717.2866074312,12235.800193962297
9267.0,869719.7903483724,12235.817126556562
9268.0,869722.2905916923,12235.834035477865
9269.0,869724.7873422792,12235.85092075935
9270.0,869727.2806050145,12235.867782434112
9271.0,869729.7703847729,12235.884620535191
9272.0,869732.2566864223,12235.901435095584
9273.0,869734.7395148233,12235.918226148253
9274.0,869737.2188748304,12235.934993726096
9275.0,869739.6947712913,12235.951737861975
9276.0,869742.167209046,12235.968458588697
9277.0,869744.6361929287,12235.985155939044
9278.0,869747.1017277663,12236.001829945728
9279.0,869749.5638183798,12236.018480641427
9280.0,869752.0224695816,12236.035108058773
9281.0,869754.4776861797,12236.051712230348
9282.0,869756.9294729736,12236.068293188693
9283.0,869759.3778347569,12236.0848509663
9284.0,869761.8227763163,12236.101385595612
9285.0,869764.2643024316,12236.117897109036
9286.0,869766.7024178768,12236.134385538928
9287.0,869769.137127418,12236.150850917598
9288.0,869771.5684358153,12236.167293277313
9289.0,869773.9963478221,12236.183712650285
9290.0,869776.4208681849,12236.200109068706
9291.0,869778.8420016441,12236.216482564689
9292.0,869781.2597529326,12236.23283317033
9293.0,869783.6741267778,12236.249160917663
9294.0,869786.0851278993,12236.265465838684
9295.0,869788.492761011,12236.281747965342
9296.0,869790.8970308199,12236.298007329548
9297.0,869793.2979420262,12236.314243963154
9298.0,869795.6954993241,12236.330457897986
9299.0,869798.0897074006,12236.346649165804
9300.0,869800.480570936,12236.362817798345
9301.0,869802.8680946053,12236.37896382728
9302.0,869805.2522830756,12236.395087284254
9303.0,869807.633141008,12236.411188200856
9304.0,869810.010673057,12236.427266608645
9305.0,869812.3848838711,12236.443322539111
9306.0,869814.7557780914,12236.459356023726
9307.0,869817.1233603534,12236.475367093897
9308.0,869819.4876352851,12236.491355781005
9309.0,869821.8486075088,12236.507322116371
9310.0,869824.2062816405,12236.523266131282
9311.0,869826.560662289,12236.53918785698
9312.0,869828.9117540573,12236.55508732466
9313.0,869831.2595615416,12236.570964565472
9314.0,869833.6040893316,12236.586819610528
9315.0,869835.9453420109,12236.602652490894
9316.0,869838.2833241567,12236.618463237593
9317.0,869840.6180403393,12236.634251881596
9318.0,869842.9494951231,12236.650018453849
9319.0,869845.2776930659,12236.665762985233
9320.0,869847.6026387195,12236.681485506599
9321.0,869849.9243366289,12236.697186048752
9322.0,869852.2427913324,12236.71286464246
9323.0,869854.5580073629,12236.728521318435
9324.0,869856.8699892465,12236.744156107352
9325.0,869859.1787415025,12236.759769039842
9326.0,869861.4842686447,12236.775360146503
9327.0,869863.7865751801,12236.790929457871
9328.0,869866.0856656095,12236.806477004457
9329.0,869868.3815444274,12236.822002816714
9330.0,869870.6742161219,12236.837506925069
9331.0,869872.9636851754,12236.852989359895
9332.0,869875.2499560631,12236.868450151516
9333.0,869877.5330332546,12236.88388933023
9334.0,869879.812921213,12236.89930692629
9335.0,869882.0896243954,12236.914702969898
9336.0,869884.3631472522,12236.930077491208
9337.0,869886.633494228,12236.945430520345
9338.0,869888.900669761,12236.960762087394
9339.0,869891.1646782835,12236.976072222384
9340.0,869893.425524221,12236.99136095531
9341.0,869895.6832119934,12237.006628316127
9342.0,869897.9377460142,12237.021874334745
9343.0,869900.1891306902,12237.037099041028
9344.0,869902.437370423,12237.052302464808
9345.0,869904.6824696076,12237.067484635865
9346.0,869906.9244326326,12237.082645583938
9347.0,869909.1632638808,12237.097785338738
9348.0,869911.3989677288,12237.112903929912
9349.0,869913.631548547,12237.128001387087
9350.0,869915.8610106995,12237.143077739835
9351.0,869918.0873585448,12237.158133017694
9352.0,869920.3105964351,12237.173167250154
9353.0,869922.5307287165,12237.188180466666
9354.0,869924.7477597283,12237.203172696642
9355.0,869926.9616938053,12237.218143969447
9356.0,869929.1725352746,12237.233094314417
9357.0,869931.3802884583,12237.248023760832
9358.0,869933.5849576723,12237.262932337946
9359.0,869935.786547226,12237.27782007495
9360.0,869937.985061423,12237.29268700102
9361.0,869940.1805045615,12237.307533145275
9362.0,869942.3728809324,12237.322358536794
9363.0,869944.562194822,12237.337163204622
9364.0,869946.7484505094,12237.351947177762
9365.0,869948.9316522687,12237.366710485165
9366.0,869951.1118043672,12237.38145315576
9367.0,869953.288911067,12237.396175218419
9368.0,869955.4629766236,12237.41087670198
9369.0,869957.6340052867,12237.425557635248
9370.0,869959.8020013005,12237.440218046977
9371.0,869961.9669689026,12237.454857965875
9372.0,869964.1289123252,12237.46947742063
9373.0,869966.2878357944,12237.484076439878
9374.0,869968.4437435302,12237.498655052206
9375.0,869970.596639747,12237.513213286182
9376.0,869972.7465286531,12237.527751170313
9377.0,869974.893414451,12237.54226873308
9378.0,869977.0373013371,12237.556766002921
9379.0,869979.1781935026,12237.571243008226
9380.0,869981.3160951321,12237.585699777357
9381.0,869983.4510104046,12237.600136338628
9382.0,869985.5829434933,12237.614552720317
9383.0,869987.7118985658,12237.628948950662
9384.0,869989.837879783,12237.643325057861
9385.0,869991.960891301,12237.657681070072
9386.0,869994.0809372701,12237.672017015413
9387.0,869996.1980218337,12237.686332921963
9388.0,869998.3121491303,12237.700628817762
9389.0,870000.4233232924,12237.714904730816
9390.0,870002.5315484469,12237.72916068908
9391.0,870004.6368287145,12237.743396720478
9392.0,870006.7391682105,12237.757612852894
9393.0,870008.8385710444,12237.771809114172
9394.0,870010.9350413197,12237.785985532119
9395.0,870013.0285831346,12237.800142134494
9396.0,870015.119200581,12237.814278949032
9397.0,870017.2068977457,12237.828396003417
9398.0,870019.2916787092,12237.842493325295
9399.0,870021.3735475466,12237.856570942286
9400.0,870023.4525083276,12237.870628881956
9401.0,870025.5285651155,12237.884667171835
9402.0,870027.6017219683,12237.898685839422
9403.0,870029.6719829385,12237.912684912175
9404.0,870031.7393520729,12237.926664417506
9405.0,870033.8038334122,12237.940624382798
9406.0,870035.8654309916,12237.95456483539
9407.0,870037.9241488415,12237.968485802585
9408.0,870039.9799909852,12237.982387311646
9409.0,870042.0329614417,12237.9962693898
9410.0,870044.0830642233,12238.010132064237
9411.0,870046.1303033375,12238.023975362103
9412.0,870048.1746827861,12238.037799310507
9413.0,870050.2162065646,12238.051603936534
9414.0,870052.2548786638,12238.065389267203
9415.0,870054.2907030685,12238.079155329524
9416.0,870056.3236837578,12238.092902150454
9417.0,870058.3538247056,12238.106629756912
9418.0,870060.3811298799,12238.120338175786
9419.0,870062.4056032434,12238.134027433918
9420.0,870064.4272487531,12238.147697558124
9421.0,870066.4460703603,12238.161348575164
9422.0,870068.4620720115,12238.174980511783
9423.0,870070.4752576469,12238.188593394672
9424.0,870072.4856312012,12238.202187250492
9425.0,870074.4931966042,12238.215762105863
9426.0,870076.49795778,12238.229317987369
9427.0,870078.4999186466,12238.242854921556
9428.0,870080.4990831172,12238.256372934939
9429.0,870082.4954550996,12238.269872053981
9430.0,870084.4890384957,12238.283352305127
9431.0,870086.479837202,12238.29681371477
9432.0,870088.4678551097,12238.310256309273
9433.0,870090.4530961046,12238.32368011496
9434.0,870092.435564067,12238.33708515812
9435.0,870094.4152628715,12238.350471464997
9436.0,870096.392196388,12238.363839061814
9437.0,870098.36636848,12238.377187974746
9438.0,870100.3377830064,12238.390518229928
9439.0,870102.3064438205,12238.403829853465
9440.0,870104.2723547701,12238.417122871433
9441.0,870106.2355196978,12238.43039730985
9442.0,870108.1959424403,12238.443653194721
9443.0,870110.1536268295,12238.456890551994
9444.0,870112.108576692,12238.470109407597
9445.0,870114.0607958483,12238.483309787414
9446.0,870116.0102881145,12238.49649171729
9447.0,870117.957057301,12238.509655223043
9448.0,870119.9011072125,12238.522800330442
9449.0,870121.8424416491,12238.535927065233
