"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual","Tke: Residual","Tdr: Residual"
7387.0,1.1312436954960501E-10,1.4393280121510705E-12,7.510720049267941E-13,1.2708959809007097E-8,2.67228621191105E-10,4.348381235710963E-11
7388.0,1.1296284891140301E-10,1.4372977099331186E-12,7.500124980362274E-13,1.2691153865490804E-8,2.6685836558274507E-10,4.342437730541664E-11
7389.0,1.1280156422480669E-10,1.4352703052954022E-12,7.489545010194316E-13,1.267337295490665E-8,2.6648861881514446E-10,4.3365021642278826E-11
7390.0,1.1264051508683074E-10,1.4332457872815068E-12,7.478980060458485E-13,1.2655617041815637E-8,2.6611938020101976E-10,4.330574526701575E-11
7391.0,1.1247970055168465E-10,1.4312241547416551E-12,7.468430203821766E-13,1.2637886090836323E-8,2.6575064905401923E-10,4.324654807899623E-11
7392.0,1.1231912098681369E-10,1.4292054023440266E-12,7.457895369967582E-13,1.2620180066630799E-8,2.6538242468863786E-10,4.318742997776481E-11
7393.0,1.1215877563959228E-10,1.427189527283912E-12,7.447375538050767E-13,1.2602498933907291E-8,2.65014706420368E-10,4.312839086297463E-11
7394.0,1.119986645409674E-10,1.4251765240614249E-12,7.436870726106834E-13,1.2584842657441636E-8,2.646474935654815E-10,4.3069430634355506E-11
7395.0,1.1183878680448374E-10,1.4231663905981077E-12,7.426380892821985E-13,1.2567211202041835E-8,2.6428078544125156E-10,4.301054919177352E-11
7396.0,1.1167914279132457E-10,1.421159119987101E-12,7.415905998096139E-13,1.2549604532577734E-8,2.639145813656178E-10,4.2951746435191705E-11
7397.0,1.115197316321296E-10,1.4191547145230576E-12,7.405446032244094E-13,1.2532022613963318E-8,2.63548880657741E-10,4.289302226470421E-11
7398.0,1.1136055241962832E-10,1.41715316547793E-12,7.395001012003811E-13,1.2514465411164898E-8,2.6318368263738827E-10,4.2834376580504854E-11
7399.0,1.1120160632142628E-10,1.4151544622847033E-12,7.384570818867298E-13,1.2496932889205362E-8,2.628189866252493E-10,4.2775809282864534E-11
7400.0,1.1104289108093468E-10,1.4131586112339217E-12,7.374155534274814E-13,1.2479425013144339E-8,2.624547919429889E-10,4.2717320272225695E-11
7401.0,1.1088440846438771E-10,1.411165599542918E-12,7.363755031669407E-13,1.2461941748107735E-8,2.620910979132665E-10,4.265890944913631E-11
7402.0,1.1072615648794059E-10,1.409175430301989E-12,7.353369436711267E-13,1.244448305925838E-8,2.617279038592583E-10,4.260057671420319E-11
7403.0,1.1056813523304481E-10,1.4071881018954883E-12,7.342998609448304E-13,1.2427048911812081E-8,2.6136520910528884E-10,4.2542321968174806E-11
7404.0,1.1041034459180554E-10,1.4052035984285325E-12,7.332642532399272E-13,1.2409639271042457E-8,2.610030129766731E-10,4.248414511193373E-11
7405.0,1.1025278364454373E-10,1.4032219324836444E-12,7.32230124242321E-13,1.2392254102264299E-8,2.606413147992054E-10,4.2426046046405926E-11
7406.0,1.1009545245978542E-10,1.401243088144975E-12,7.311974686879601E-13,1.2374893370844093E-8,2.602801138999552E-10,4.236802467272526E-11
7407.0,1.0993835067379817E-10,1.3992670576265734E-12,7.301662793896348E-13,1.235755704219804E-8,2.5991940960659153E-10,4.2310080892036466E-11
7408.0,1.0978147807167819E-10,1.3972938443992592E-12,7.291365611698271E-13,1.2340245081789561E-8,2.59559201247848E-10,4.2252214605678306E-11
7409.0,1.0962483389115725E-10,1.3953234461896264E-12,7.281083136781618E-13,1.2322957455140015E-8,2.591994881532353E-10,4.2194425715041896E-11
7410.0,1.0946841795491198E-10,1.393355854417868E-12,7.270815300401961E-13,1.230569412781321E-8,2.588402696531465E-10,4.213671412164527E-11
7411.0,1.0931223007975928E-10,1.391391064087208E-12,7.260562094753513E-13,1.2288455065425048E-8,2.5848154507883236E-10,4.207907972711901E-11
7412.0,1.0915626989547397E-10,1.3894290691562088E-12,7.250323503413067E-13,1.227124023363839E-8,2.581233137624274E-10,4.2021522433228376E-11
7413.0,1.0900053731835387E-10,1.387469868107291E-12,7.240099430108569E-13,1.2254049598167316E-8,2.5776557503697447E-10,4.1964042141815034E-11
7414.0,1.088450316685735E-10,1.385513463789525E-12,7.229890013628737E-13,1.2236883124768876E-8,2.574083282363985E-10,4.190663875485492E-11
7415.0,1.0868975191307658E-10,1.3835598444851581E-12,7.2196951267059E-13,1.2219740779266777E-8,2.5705157269541034E-10,4.184931217440476E-11
7416.0,1.0853469916506807E-10,1.38160900117282E-12,7.209514726021267E-13,1.2202622527508532E-8,2.566953077496349E-10,4.179206230264293E-11
7417.0,1.0837987237428679E-10,1.3796609359738049E-12,7.199348847552573E-13,1.2185528335410538E-8,2.563395327355649E-10,4.173488904191262E-11
7418.0,1.0822527047578785E-10,1.3777156511065633E-12,7.189197467426039E-13,1.2168458168933693E-8,2.5598424699048603E-10,4.167779229454378E-11
7419.0,1.080708948039707E-10,1.3757731270417244E-12,7.179060458983176E-13,1.2151411994078293E-8,2.5562944985269134E-10,4.162077196310636E-11
7420.0,1.0791674397054913E-10,1.3738333751315077E-12,7.168938129940941E-13,1.2134389776906889E-8,2.5527514066119776E-10,4.1563827950201403E-11
7421.0,1.077628176990737E-10,1.37189638841473E-12,7.158830074573292E-13,1.2117391483519584E-8,2.549213187560299E-10,4.150696015857913E-11
7422.0,1.0760911560373146E-10,1.3699621565298484E-12,7.148736343115266E-13,1.2100417080074494E-8,2.545679834779081E-10,4.145016849106304E-11
7423.0,1.074556373189608E-10,1.3680306836231864E-12,7.138657033002929E-13,1.2083466532768773E-8,2.5421513416840133E-10,4.1393452850602394E-11
7424.0,1.0730238269020942E-10,1.366101956689865E-12,7.128592057157082E-13,1.2066539807854353E-8,2.538627701702826E-10,4.133681314027227E-11
7425.0,1.0714935145660678E-10,1.3641759775657564E-12,7.118541408331809E-13,1.2049636871631127E-8,2.5351089082666747E-10,4.1280249263240924E-11
7426.0,1.0699654256629773E-10,1.3622527402813087E-12,7.108505106419326E-13,1.2032757690446444E-8,2.531594954819235E-10,4.122376112276595E-11
7427.0,1.068439566084793E-10,1.3603322407861909E-12,7.098483066924237E-13,1.2015902230693038E-8,2.528085834810032E-10,4.116734862225868E-11
7428.0,1.0669159272426507E-10,1.3584144763645142E-12,7.088475290746814E-13,1.1999070458814717E-8,2.524581541700205E-10,4.111101166523009E-11
7429.0,1.0653945054003202E-10,1.3564994393191186E-12,7.078481816726728E-13,1.1982262341306525E-8,2.521082068956052E-10,4.1054750155228E-11
7430.0,1.0638753003131047E-10,1.3545871314780922E-12,7.068502488478049E-13,1.1965477844700572E-8,2.5175874100552705E-10,4.099856399603424E-11
7431.0,1.0623583119693732E-10,1.352677544783528E-12,7.058537398738193E-13,1.1948716935582538E-8,2.514097558481725E-10,4.094245309143862E-11
7432.0,1.0608435259053051E-10,1.3507706753431843E-12,7.048586540581393E-13,1.1931979580604298E-8,2.5106125077294015E-10,4.0886417345377335E-11
7433.0,1.0593309512259738E-10,1.3488665211434187E-12,7.038649855693055E-13,1.1915265746440608E-8,2.507132251300674E-10,4.083045666189831E-11
7434.0,1.0578205701749455E-10,1.3469650824374946E-12,7.028727367072081E-13,1.1898575399821292E-8,2.503656782704687E-10,4.077457094514278E-11
7435.0,1.0563123957113506E-10,1.3450663455548323E-12,7.018818931285757E-13,1.1881908507526592E-8,2.5001860954614745E-10,4.0718760099387235E-11
7436.0,1.0548064074407937E-10,1.3431703155006918E-12,7.00892466115182E-13,1.1865265036380025E-8,2.496720183097849E-10,4.066302402897312E-11
7437.0,1.0533026140687793E-10,1.3412769853974694E-12,6.999044421059295E-13,1.184864495325575E-8,2.4932590391498E-10,4.060736263839462E-11
7438.0,1.0518010123747455E-10,1.3393863420720895E-12,6.989178257263955E-13,1.1832048225075026E-8,2.4898026571617586E-10,4.055177583222343E-11
7439.0,1.0503015918996722E-10,1.3374983931389775E-12,6.979326118325484E-13,1.1815474818806958E-8,2.4863510306859613E-10,4.0496263515141005E-11
7440.0,1.0488043576961125E-10,1.335613132911564E-12,6.969487966525186E-13,1.1798924701471362E-8,2.482904153283657E-10,4.044082559197586E-11
7441.0,1.0473092975653525E-10,1.3337305555328634E-12,6.95966386449206E-13,1.178239784012619E-8,2.479462018524416E-10,4.038546196760768E-11
7442.0,1.0458164095052332E-10,1.3318506582897026E-12,6.949853734753947E-13,1.1765894201883006E-8,2.4760246199862894E-10,4.0330172547077677E-11
7443.0,1.0443257008419067E-10,1.329973433782764E-12,6.940057519004646E-13,1.1749413753899937E-8,2.4725919512557265E-10,4.0274957235492464E-11
7444.0,1.042837155562741E-10,1.3280988846855088E-12,6.930275326737877E-13,1.1732956463383453E-8,2.4691640059269854E-10,4.021981593808944E-11
7445.0,1.0413507790650724E-10,1.3262270015080246E-12,6.920506996927263E-13,1.1716522297583226E-8,2.4657407776029546E-10,4.016474856021233E-11
7446.0,1.0398665646727732E-10,1.324357782231203E-12,6.910752556047579E-13,1.1700111223795908E-8,2.462322259895801E-10,4.010975500730358E-11
7447.0,1.03838450746774E-10,1.3224912245874346E-12,6.901012072701854E-13,1.1683723209370089E-8,2.458908446424798E-10,4.0054835184897814E-11
7448.0,1.0369046074213426E-10,1.3206273185932009E-12,6.891285378481342E-13,1.1667358221696219E-8,2.455499330818197E-10,3.9999988998679985E-11
7449.0,1.0354268569583336E-10,1.3187660676760453E-12,6.881572576506411E-13,1.1651016228212287E-8,2.452094906711945E-10,3.994521635440057E-11
7450.0,1.033951256249854E-10,1.316907466417129E-12,6.871873556463407E-13,1.1634697196407327E-8,2.4486951677512583E-10,3.989051715794837E-11
7451.0,1.0324778033235912E-10,1.3150515054223438E-12,6.862188359621042E-13,1.1618401093809146E-8,2.445300107589183E-10,3.983589131530156E-11
7452.0,1.031006493465435E-10,1.3131981894276114E-12,6.852516933833035E-13,1.1602127887997154E-8,2.4419097198877286E-10,3.978133873257685E-11
7453.0,1.0295373187488352E-10,1.311347507557193E-12,6.842859306078078E-13,1.1585877546600953E-8,2.4385239983149714E-10,3.972685931591434E-11
7454.0,1.0280702856634425E-10,1.309499458966904E-12,6.83321538298216E-13,1.156965003728296E-8,2.435142936550485E-10,3.967245297167039E-11
7455.0,1.0266053800429344E-10,1.307654041353052E-12,6.823585219366616E-13,1.1553445327768637E-8,2.4317665282796073E-10,3.9618119606230416E-11
7456.0,1.0251426104596212E-10,1.3058112447987151E-12,6.813968689218607E-13,1.153726338581944E-8,2.4283947671969154E-10,3.956385912612432E-11
7457.0,1.0236819631878407E-10,1.303971072729057E-12,6.80436589623935E-13,1.1521104179242286E-8,2.4250276470051864E-10,3.950967143794773E-11
7458.0,1.0222234434466263E-10,1.3021335174138883E-12,6.794776733994526E-13,1.1504967675896702E-8,2.421665161416052E-10,3.9455556448482095E-11
7459.0,1.020767035174179E-10,1.300298578977643E-12,6.785201259848338E-13,1.1488853843686848E-8,2.4183073041469984E-10,3.940151406451619E-11
7460.0,1.0193127509068324E-10,1.2984662441913306E-12,6.775639363307943E-13,1.1472762650552748E-8,2.414954068927495E-10,3.934754419302637E-11
7461.0,1.0178605779984287E-10,1.2966365222525374E-12,6.766091100717368E-13,1.1456694064499309E-8,2.4116054494920183E-10,3.929364674105851E-11
7462.0,1.0164105166362718E-10,1.2948093984547405E-12,6.756556399266136E-13,1.144064805355455E-8,2.4082614395843457E-10,3.923982161575263E-11
7463.0,1.014962560020857E-10,1.2929848735612795E-12,6.747035265835791E-13,1.1424624585811115E-8,2.4049220329569295E-10,3.918606872438504E-11
7464.0,1.0135167111614027E-10,1.291162947286702E-12,6.737527681365404E-13,1.140862362940218E-8,2.4015872233699886E-10,3.913238797432695E-11
7465.0,1.0120729621730048E-10,1.2893436089441045E-12,6.728033620308971E-13,1.1392645152498448E-8,2.3982570045916063E-10,3.907877927303568E-11
7466.0,1.0106313119371641E-10,1.287526861242767E-12,6.718553054171516E-13,1.137668912332594E-8,2.3949313703993645E-10,3.902524252812244E-11
7467.0,1.0091917522336717E-10,1.2857126973866918E-12,6.709085981432822E-13,1.1360755510151562E-8,2.391610314575961E-10,3.897177764724863E-11
7468.0,1.0077542898215787E-10,1.2839011093004438E-12,6.699632357702045E-13,1.1344844281285892E-8,2.3882938309158735E-10,3.891838453822259E-11
7469.0,1.0063189122810877E-10,1.282092099783974E-12,6.690192209325444E-13,1.1328955405093165E-8,2.384981913219596E-10,3.886506310892646E-11
7470.0,1.0048856190765012E-10,1.2802856627837396E-12,6.680765470276098E-13,1.1313088849973485E-8,2.3816745552962426E-10,3.8811813267381344E-11
7471.0,1.0034544075486826E-10,1.2784817988243884E-12,6.671352139373647E-13,1.1297244584377876E-8,2.3783717509629686E-10,3.875863492167409E-11
7472.0,1.0020252792879381E-10,1.276680498937849E-12,6.66195218484782E-13,1.1281422576799277E-8,2.375073494045022E-10,3.870552798004976E-11
7473.0,1.0005982182020987E-10,1.2748817485963988E-12,6.65256565014763E-13,1.1265622795776828E-8,2.3717797783766204E-10,3.865249235081314E-11
7474.0,9.991732354213971E-11,1.2730855474281057E-12,6.643192369875932E-13,1.1249845209895696E-8,2.368490597798713E-10,3.859952794239718E-11
7475.0,9.977503225797666E-11,1.2712919182717145E-12,6.633832492776434E-13,1.1234089787783377E-8,2.365205946160193E-10,3.8546634663328516E-11
7476.0,9.963294791191897E-11,1.2695008366171819E-12,6.624485879442554E-13,1.1218356498119687E-8,2.36192581731934E-10,3.8493812422239686E-11
7477.0,9.949106938087516E-11,1.267712307837317E-12,6.615152620524363E-13,1.120264530961603E-8,2.3586502051416325E-10,3.844106112787077E-11
7478.0,9.934939709549979E-11,1.2659263198265523E-12,6.605832557798133E-13,1.1186956191041558E-8,2.355379103500758E-10,3.838838068907671E-11
7479.0,9.920793028469137E-11,1.2641428706291429E-12,6.59652578488759E-13,1.1171289111200456E-8,2.3521125062801774E-10,3.833577101482306E-11
7480.0,9.906666868717076E-11,1.2623619575197701E-12,6.587232264129041E-13,1.1155644038952353E-8,2.348850407367498E-10,3.828323201412742E-11
7481.0,9.892561278592025E-11,1.260583575248383E-12,6.577951900560996E-13,1.1140020943189498E-8,2.3455928006613047E-10,3.823076359619107E-11
7482.0,9.878476120843512E-11,1.258807722250825E-12,6.568684777488661E-13,1.1124419792853306E-8,2.342339680067119E-10,3.817836567024853E-11
7483.0,9.864411458239622E-11,1.2570343919143593E-12,6.559430789983484E-13,1.1108840556934214E-8,2.339091039499375E-10,3.81260381456763E-11
7484.0,9.85036715498635E-11,1.2552635812030584E-12,6.550189975128956E-13,1.1093283204461144E-8,2.335846872879483E-10,3.8073780931966265E-11
7485.0,9.83634321999083E-11,1.2534952951911625E-12,6.540962339971955E-13,1.1077747704509167E-8,2.3326071741380816E-10,3.802159393869212E-11
7486.0,9.822339709011659E-11,1.2517295141640613E-12,6.531747774183549E-13,1.1062234026200612E-8,2.329371937211641E-10,3.796947707552686E-11
7487.0,9.808356464872043E-11,1.2499662476103471E-12,6.522546361984382E-13,1.1046742138697006E-8,2.3261411560474465E-10,3.7917430252278906E-11
7488.0,9.794393512789084E-11,1.2482054861739968E-12,6.513357976254658E-13,1.1031272011203258E-8,2.3229148245974274E-10,3.786545337880345E-11
7489.0,9.78045084180794E-11,1.246447224293941E-12,6.504182661681091E-13,1.1015823612978432E-8,2.319692936823913E-10,3.7813546365140103E-11
7490.0,9.766528382245593E-11,1.244691463516411E-12,6.495020427099601E-13,1.1000396913310339E-8,2.3164754866972105E-10,3.7761709121368804E-11
7491.0,9.752626191818628E-11,1.2429382001957148E-12,6.485871144115078E-13,1.0984991881544468E-8,2.3132624681936694E-10,3.770994155768811E-11
7492.0,9.738744095592327E-11,1.2411874296714553E-12,6.476734935818654E-13,1.096960848706009E-8,2.3100538752995078E-10,3.765824358440857E-11
7493.0,9.72488214231207E-11,1.2394391423673233E-12,6.467611692446894E-13,1.0954246699286314E-8,2.3068497020073669E-10,3.7606615111944146E-11
7494.0,9.711040308172779E-11,1.237693341530387E-12,6.458501398472916E-13,1.0938906487694098E-8,2.3036499423183652E-10,3.755505605079787E-11
7495.0,9.697218599596439E-11,1.2359500252995216E-12,6.449404021046033E-13,1.0923587821799617E-8,2.3004545902414751E-10,3.750356631159976E-11
7496.0,9.683416899534799E-11,1.2342091852844036E-12,6.440319644664699E-13,1.0908290671159847E-8,2.2972636397951967E-10,3.7452145805094116E-11
7497.0,9.669635213154272E-11,1.2324708176584584E-12,6.431248159219084E-13,1.0893015005374755E-8,2.2940770850024325E-10,3.740079444207206E-11
7498.0,9.65587353519042E-11,1.2307349206883113E-12,6.422189537647413E-13,1.0877760794095176E-8,2.2908949198957892E-10,3.7349512133471726E-11
7499.0,9.642131817232169E-11,1.2290014929947643E-12,6.413143830615353E-13,1.0862528007004092E-8,2.2877171385167971E-10,3.729829879031706E-11
7500.0,9.628410028701004E-11,1.2272705242573752E-12,6.404110932285264E-13,1.0847316613835747E-8,2.2845437349135212E-10,3.7247154323757625E-11
7501.0,9.614708151104025E-11,1.2255420187406556E-12,6.395090894983109E-13,1.0832126584367052E-8,2.2813747031423157E-10,3.7196078645056576E-11
7502.0,9.601026107528308E-11,1.2238159658486669E-12,6.386083691646568E-13,1.0816957888413246E-8,2.278210037266714E-10,3.7145071665529145E-11
7503.0,9.587363901975848E-11,1.2220923673156053E-12,6.377089286937852E-13,1.0801810495838997E-8,2.2750497313581536E-10,3.709413329658299E-11
7504.0,9.573721514460524E-11,1.2203712155171434E-12,6.368107623368682E-13,1.0786684376546092E-8,2.2718937794965542E-10,3.7043263449811904E-11
7505.0,9.560098932873047E-11,1.218652510359359E-12,6.359138726430055E-13,1.0771579500483357E-8,2.2687421757694668E-10,3.6992462036854605E-11
7506.0,9.546496067552871E-11,1.2169362490687464E-12,6.350182627331807E-13,1.0756495837643883E-8,2.265594914271687E-10,3.694172896945381E-11
7507.0,9.532912971784772E-11,1.2152224226123213E-12,6.341239178889674E-13,1.0741433358059727E-8,2.262451989105772E-10,3.689106415949831E-11
7508.0,9.519349512527924E-11,1.2135110385564277E-12,6.332308526261997E-13,1.0726392031803578E-8,2.2593133943827505E-10,3.684046751888918E-11
7509.0,9.505805758205876E-11,1.2118020782612524E-12,6.323390457262061E-13,1.0711371829000655E-8,2.2561791242212642E-10,3.6789938959735426E-11
7510.0,9.492281616144869E-11,1.2100955498336112E-12,6.314485134646296E-13,1.0696372719809017E-8,2.2530491727475843E-10,3.673947839420349E-11
7511.0,9.478777034555528E-11,1.2083914446810262E-12,6.305592477029466E-13,1.068139467443426E-8,2.2499235340950817E-10,3.6689085734503E-11
7512.0,9.465292064372389E-11,1.2066897546480028E-12,6.296712372418599E-13,1.0666437663122654E-8,2.2468022024054127E-10,3.663876089304553E-11
7513.0,9.451826771231374E-11,1.2049905197177383E-12,6.28784493127744E-13,1.065150165616737E-8,2.2436851718272752E-10,3.658850378228361E-11
7514.0,9.438380880945656E-11,1.2032935543397902E-12,6.278990290902514E-13,1.0636586623895716E-8,2.240572436518782E-10,3.653831431479641E-11
7515.0,9.424954447906122E-11,1.2015990624587867E-12,6.270147992754707E-13,1.0621692536684466E-8,2.237463990643462E-10,3.64881924032399E-11
7516.0,9.41154752804051E-11,1.199907034269511E-12,6.261318078490532E-13,1.0606819364947567E-8,2.2343598283747798E-10,3.643813796040691E-11
7517.0,9.398160062940203E-11,1.1982174138340697E-12,6.252500758501161E-13,1.059196707915165E-8,2.2312599438921726E-10,3.6388150899177536E-11
7518.0,9.384791984457808E-11,1.1965301888086604E-12,6.243696102172807E-13,1.0577135649792813E-8,2.2281643313835316E-10,3.633823113250704E-11
7519.0,9.371443258977257E-11,1.1948453513818854E-12,6.234904013499172E-13,1.0562325047415103E-8,2.2250729850441222E-10,3.628837857349916E-11
7520.0,9.358113886808911E-11,1.1931629081669232E-12,6.22612441104787E-13,1.0547535242604912E-8,2.2219858990773896E-10,3.6238593135325234E-11
7521.0,9.344803752060762E-11,1.1914828547486926E-12,6.217357306831686E-13,1.0532766205986993E-8,2.2189030676929628E-10,3.618887473124149E-11
7522.0,9.33151297753867E-11,1.1898051901395523E-12,6.208602576484866E-13,1.0518017908234045E-8,2.215824485109685E-10,3.613922327467245E-11
7523.0,9.31824140421792E-11,1.1881299154496433E-12,6.199860373371678E-13,1.0503290320055081E-8,2.2127501455542297E-10,3.60896386790793E-11
7524.0,9.304989036818845E-11,1.1864570129724365E-12,6.191130541171004E-13,1.0488583412205219E-8,2.2096800432593015E-10,3.6040120858060096E-11
7525.0,9.291755880464927E-11,1.1847864889471802E-12,6.182413126022045E-13,1.0473897155480189E-8,2.2066141724658257E-10,3.599066972529644E-11
7526.0,9.278541829586348E-11,1.183118327552881E-12,6.173708086399717E-13,1.0459231520714067E-8,2.203552527422666E-10,3.594128519457438E-11
7527.0,9.265346963928437E-11,1.1814525363038232E-12,6.165015385352489E-13,1.044458647878795E-8,2.2004951023856405E-10,3.589196717976166E-11
7528.0,9.252171254501682E-11,1.1797891156481552E-12,6.156334995590217E-13,1.0429962000618792E-8,2.1974418916191256E-10,3.584271559488002E-11
7529.0,9.239014533049292E-11,1.1781280589359688E-12,6.147667008409569E-13,1.0415358057172175E-8,2.194392889394427E-10,3.579353035401209E-11
7530.0,9.225876889216078E-11,1.1764693528162032E-12,6.139011248608664E-13,1.0400774619445795E-8,2.1913480899910114E-10,3.5744411371340994E-11
7531.0,9.212758271808645E-11,1.1748130058769182E-12,6.130367805142802E-13,1.0386211658489553E-8,2.1883074876943513E-10,3.5695358561156244E-11
7532.0,9.199658607827735E-11,1.1731590056700317E-12,6.121736634546395E-13,1.0371669145385806E-8,2.1852710767992032E-10,3.564637183786311E-11
7533.0,9.186577986212426E-11,1.1715073543920383E-12,6.113117686135763E-13,1.0357147051264861E-8,2.1822388516060423E-10,3.5597451115933196E-11
7534.0,9.17351622753298E-11,1.1698580510582438E-12,6.104511037645336E-13,1.0342645347289116E-8,2.1792108064252036E-10,3.554859630997556E-11
7535.0,9.160473411175169E-11,1.1682110859534404E-12,6.095916557387407E-13,1.03281640046741E-8,2.176186935573178E-10,3.5499807334677455E-11
7536.0,9.147449469775062E-11,1.1665664616754778E-12,6.08733430509116E-13,1.0313702994669301E-8,2.1731672333730374E-10,3.545108410482536E-11
7537.0,9.134444362172155E-11,1.1649241702874178E-12,6.078764198711655E-13,1.0299262288564426E-8,2.1701516941569748E-10,3.540242653531762E-11
7538.0,9.121458119231885E-11,1.1632842088383128E-12,6.070206273585167E-13,1.0284841857692235E-8,2.1671403122644108E-10,3.535383454115824E-11
7539.0,9.108490637256318E-11,1.16164657864608E-12,6.061660515896817E-13,1.0270441673429472E-8,2.1641330820410237E-10,3.5305308037430716E-11
7540.0,9.095541921927686E-11,1.160011276039959E-12,6.053126879515773E-13,1.0256061707183977E-8,2.1611299978413465E-10,3.525684693930824E-11
7541.0,9.082611976323184E-11,1.1583782937624067E-12,6.044605345861381E-13,1.0241701930418129E-8,2.15813105402652E-10,3.520845116211966E-11
7542.0,9.069700692798982E-11,1.156747629000507E-12,6.036095939167784E-13,1.0227362314625529E-8,2.1551362449654754E-10,3.5160120621226744E-11
7543.0,9.056808096755167E-11,1.1551192811744176E-12,6.027598583118366E-13,1.0213042831341419E-8,2.1521455650349015E-10,3.511185523212649E-11
7544.0,9.043934185410833E-11,1.1534932393004576E-12,6.019113271710398E-13,1.019874345214435E-8,2.1491590086172745E-10,3.506365491041317E-11
7545.0,9.031078917918898E-11,1.151869506410876E-12,6.01064000938082E-13,1.0184464148652209E-8,2.1461765701052767E-10,3.501551957177693E-11
7546.0,9.018242205012313E-11,1.150248081901219E-12,6.002178832605726E-13,1.017020489252529E-8,2.1431982438964525E-10,3.496744913199848E-11
7547.0,9.005424090164129E-11,1.1486289494129693E-12,5.993729592757942E-13,1.0155965655458877E-8,2.1402240243968135E-10,3.4919443506980887E-11
7548.0,8.992624522821146E-11,1.1470121158938546E-12,5.985292360543366E-13,1.0141746409193086E-8,2.1372539060198807E-10,3.487150261270399E-11
7549.0,8.979843452277489E-11,1.1453975791004845E-12,5.97686714026936E-13,1.0127547125510092E-8,2.1342878831856634E-10,3.4823626365232315E-11
7550.0,8.96708090884719E-11,1.1437853399122338E-12,5.968453793862865E-13,1.0113367776226772E-8,2.131325950323717E-10,3.4775814680795405E-11
7551.0,8.954336772722377E-11,1.1421753854512837E-12,5.960052465974102E-13,1.0099208333203564E-8,2.128368101867635E-10,3.472806747562467E-11
7552.0,8.941611138376351E-11,1.1405677157835802E-12,5.951663002456897E-13,1.0085068768343293E-8,2.125414332261467E-10,3.468038466615269E-11
7553.0,8.928903848291687E-11,1.1389623288515266E-12,5.943285489955064E-13,1.0070949053582361E-8,2.1224646359551844E-10,3.463276616882402E-11
7554.0,8.916214987954167E-11,1.1373592126195834E-12,5.934919829552581E-13,1.0056849160908735E-8,2.1195190074061992E-10,3.458521190025317E-11
7555.0,8.903544395122547E-11,1.1357583813554757E-12,5.926566111481118E-13,1.004276906233551E-8,2.1165774410789303E-10,3.453772177706994E-11
7556.0,8.890892225378145E-11,1.1341598166813014E-12,5.918224165479438E-13,1.0028708729924536E-8,2.1136399314456212E-10,3.449029571609509E-11
7557.0,8.878258272631396E-11,1.1325635250502112E-12,5.909894142839823E-13,1.0014668135778871E-8,2.1107064729859552E-10,3.4442933634185216E-11
7558.0,8.865642600877614E-11,1.1309694946518287E-12,5.901575897715125E-13,1.0000647252037838E-8,2.1077770601857804E-10,3.4395635448306565E-11
7559.0,8.853045187065594E-11,1.1293777265789003E-12,5.893269469991811E-13,9.986646050878348E-9,2.1048516875404507E-10,3.434840107555397E-11
7560.0,8.840465964906621E-11,1.127788214345331E-12,5.884974836979404E-13,9.9726645045209E-9,2.1019303495496625E-10,3.430123043306229E-11
7561.0,8.827904950121158E-11,1.1262009627378564E-12,5.876691946605299E-13,9.958702585226956E-9,2.099013040722796E-10,3.425412343811812E-11
7562.0,8.815362062527412E-11,1.1246159607299892E-12,5.868420842414867E-13,9.944760265291664E-9,2.0960997555754205E-10,3.4207080008100494E-11
7563.0,8.802837321946972E-11,1.1230332080767092E-12,5.860161468883936E-13,9.93083751705861E-9,2.093190488630308E-10,3.416010006043092E-11
7564.0,8.790330689505915E-11,1.121452698246717E-12,5.851913794662832E-13,9.916934312901668E-9,2.0902852344182514E-10,3.411318351270745E-11
7565.0,8.77784211603556E-11,1.1198744343684021E-12,5.843677842230296E-13,9.903050625236004E-9,2.0873839874765602E-10,3.406633028256865E-11
7566.0,8.7653716409367E-11,1.1182984102163105E-12,5.835453574898917E-13,9.889186426521571E-9,2.0844867423498284E-10,3.401954028777994E-11
7567.0,8.752919147553473E-11,1.1167246194408032E-12,5.827240977238711E-13,9.875341689255095E-9,2.0815934935904582E-10,3.397281344619525E-11
7568.0,8.740484652635768E-11,1.115153058644447E-12,5.819040018989425E-13,9.861516385966213E-9,2.0787042357570555E-10,3.3926149675756005E-11
7569.0,8.728068128139973E-11,1.113583731620443E-12,5.810850708077177E-13,9.847710489235942E-9,2.0758189634159672E-10,3.38795488945164E-11
7570.0,8.71566956051377E-11,1.1120166301950422E-12,5.802673006824835E-13,9.833923971672941E-9,2.072937671141268E-10,3.383301102061469E-11
7571.0,8.703288907933616E-11,1.110451750616494E-12,5.794506887989403E-13,9.820156805931648E-9,2.0700603535134575E-10,3.378653597230387E-11
7572.0,8.690926151977077E-11,1.1088890950436063E-12,5.786352388504944E-13,9.806408964703755E-9,2.067187005120074E-10,3.374012366790011E-11
7573.0,8.678581243218355E-11,1.1073286525277922E-12,5.77820945082077E-13,9.792680420718801E-9,2.0643176205571744E-10,3.369377402588485E-11
7574.0,8.666254146141471E-11,1.1057704254114312E-12,5.770078072885727E-13,9.778971146742097E-9,2.0614521944262827E-10,3.364748696475029E-11
