"Iteration","Total Kinetic Energy (integral of KE density) Monitor - Iteration: Total Kinetic Energy (integral of KE density) Monitor - Iteration (m^5/s^2)"
1143.0,9.711615037136198
1144.0,9.71161458332543
1145.0,9.71161440277351
1146.0,9.710784031899895
1147.0,9.710609948016504
1148.0,9.710573592887581
1149.0,9.71056581558991
1150.0,9.710564098855581
1151.0,9.710563653379054
1152.0,9.710563478831277
1153.0,9.70973312475476
1154.0,9.70955907237542
1155.0,9.709522720272261
1156.0,9.709514922745813
1157.0,9.70951322180777
1158.0,9.70951277881452
1159.0,9.709512609648572
1160.0,9.708682290406983
1161.0,9.708508265249694
1162.0,9.708471892855936
1163.0,9.708464104379473
1164.0,9.708462403123235
1165.0,9.708461961862005
1166.0,9.708461796068836
1167.0,9.70763153003972
1168.0,9.707457518473557
1169.0,9.707421119554564
1170.0,9.70741334531849
1171.0,9.70741164355391
1172.0,9.707411202927622
1173.0,9.707411038437288
1174.0,9.70658084032446
1175.0,9.706406833147984
1176.0,9.706370404964181
1177.0,9.706362640713241
1178.0,9.706360940060257
1179.0,9.706360503626197
1180.0,9.706360341918062
1181.0,9.705530227749904
1182.0,9.705356207345332
1183.0,9.705319758811108
1184.0,9.70531200390409
1185.0,9.705310305767977
1186.0,9.705309871760607
1187.0,9.705309711098263
1188.0,9.704479710207433
1189.0,9.704305646841345
1190.0,9.704269178831709
1191.0,9.704261435207366
1192.0,9.704259740556692
1193.0,9.704259309966137
1194.0,9.70425915101999
1195.0,9.70342926513166
1196.0,9.703255138946986
1197.0,9.7032186489858
1198.0,9.703210929989579
1199.0,9.703209239725949
1200.0,9.703208813617351
1201.0,9.703208657664574
1202.0,9.702378850587612
1203.0,9.702204719931611
1204.0,9.702168216103262
1205.0,9.702160504390372
1206.0,9.70215882038028
1207.0,9.702158399323157
1208.0,9.702158245790491
1209.0,9.701328522265081
1210.0,9.701154389966465
1211.0,9.701117876219985
1212.0,9.701110171179431
1213.0,9.701108494528162
1214.0,9.701108078875432
1215.0,9.701107927524234
1216.0,9.700278304173622
1217.0,9.70010415092166
1218.0,9.700067622737627
1219.0,9.700059928847217
1220.0,9.700058257924782
1221.0,9.700057846646697
1222.0,9.700057699151852
1223.0,9.699228176191713
1224.0,9.699054008598205
1225.0,9.699017453667473
1226.0,9.699009759837015
1227.0,9.699008094810534
1228.0,9.69900768966042
1229.0,9.699007547728026
1230.0,9.698178105579885
1231.0,9.698003909975526
1232.0,9.697967346158913
1233.0,9.697959656785981
1234.0,9.697958001873907
1235.0,9.697957604683058
1236.0,9.697957467718526
1237.0,9.697128132938289
1238.0,9.696953899928388
1239.0,9.696917360129902
1240.0,9.696909658409604
1241.0,9.696907998358537
1242.0,9.696907600273999
1243.0,9.696907465932846
1244.0,9.696078217656988
1245.0,9.695903975741881
1246.0,9.695867449507212
1247.0,9.695859734328007
1248.0,9.69585807196599
1249.0,9.695857675539415
1250.0,9.695857542750588
1251.0,9.695028386144397
1252.0,9.694854129535358
1253.0,9.69481760492529
1254.0,9.694809882093793
1255.0,9.69480822109347
1256.0,9.694807829973016
1257.0,9.694807700738298
1258.0,9.693978631418194
1259.0,9.69380436674748
1260.0,9.693767845745047
1261.0,9.693760119228402
1262.0,9.693758458438278
1263.0,9.693758070414054
1264.0,9.693757944026892
1265.0,9.692928970715162
1266.0,9.692754693217427
1267.0,9.692718179661327
1268.0,9.692710449679986
1269.0,9.69270878603118
1270.0,9.69270840022283
1271.0,9.692708276375798
1272.0,9.691879430920833
1273.0,9.691705118449658
1274.0,9.691668615917248
1275.0,9.691660882735281
1276.0,9.691659208409222
1277.0,9.691658819355602
1278.0,9.69165869751717
1279.0,9.690829980905697
1280.0,9.690655634886273
1281.0,9.690619136132351
1282.0,9.690611402296671
1283.0,9.690609719662696
1284.0,9.690609324451039
1285.0,9.690609203299474
1286.0,9.689780592159805
1287.0,9.689606231834018
1288.0,9.689569724060448
1289.0,9.689561996645896
1290.0,9.689560315246574
1291.0,9.689559915327838
1292.0,9.689559793166666
1293.0,9.688731316555405
1294.0,9.68855692264818
1295.0,9.688520398802947
1296.0,9.688512673038911
1297.0,9.688510993027084
1298.0,9.688510594205157
1299.0,9.688510473090137
1300.0,9.687682162191745
1301.0,9.687507713709891
1302.0,9.687471168651765
1303.0,9.68746344421108
1304.0,9.687461766856552
1305.0,9.687461369653018
1306.0,9.687461250058288
1307.0,9.686633087499782
1308.0,9.686458604371579
1309.0,9.686422037324348
1310.0,9.686414316616643
1311.0,9.686412642078759
1312.0,9.686412246424261
1313.0,9.686412127773934
1314.0,9.685584096784872
1315.0,9.685409586064099
1316.0,9.685373001100311
1317.0,9.685365286138538
1318.0,9.685363617305322
1319.0,9.685363225001133
1320.0,9.68536310867613
1321.0,9.684535200688986
1322.0,9.68436065762964
1323.0,9.684324067864901
1324.0,9.684316361742756
1325.0,9.684314699523172
1326.0,9.684314310570919
1327.0,9.684314196807458
1328.0,9.68348640495245
1329.0,9.68331183739113
1330.0,9.6832752468485
1331.0,9.68326754964174
1332.0,9.683265893767878
1333.0,9.683265508627109
1334.0,9.683265396576054
1335.0,9.682437716140495
1336.0,9.68226313371874
1337.0,9.682226543833643
1338.0,9.682218853063734
1339.0,9.682217204600153
1340.0,9.68221682197621
1341.0,9.68221671159522
1342.0,9.681389140053748
1343.0,9.681214551742631
1344.0,9.681177962862616
1345.0,9.681170272264948
1346.0,9.681168631206289
1347.0,9.681168251541962
1348.0,9.681168142822848
1349.0,9.680340674637312
1350.0,9.680166091640405
1351.0,9.680129506382158
1352.0,9.680121815694328
1353.0,9.680120173409215
1354.0,9.680119798280028
1355.0,9.680119693855518
1356.0,9.67929232735247
1357.0,9.679117751965396
1358.0,9.679081179270472
1359.0,9.679073484649342
1360.0,9.67907184516882
1361.0,9.679071470551571
1362.0,9.679071371048066
1363.0,9.678244132769349
1364.0,9.678069557092979
1365.0,9.678032980462843
1366.0,9.678025288947428
1367.0,9.678023647272866
1368.0,9.67802327720251
1369.0,9.678023178806525
1370.0,9.677196055603979
1371.0,9.677021501987323
1372.0,9.676984914455572
1373.0,9.67697722438206
1374.0,9.676975586199227
1375.0,9.676975217556205
1376.0,9.67697512094015
1377.0,9.676148104405556
1378.0,9.675973581827982
1379.0,9.675936982803787
1380.0,9.67592929948476
1381.0,9.67592766208431
1382.0,9.675927296479472
1383.0,9.675927201508472
1384.0,9.67510026940791
1385.0,9.674925794385851
1386.0,9.674889194442374
1387.0,9.674881515472478
1388.0,9.674879879634934
1389.0,9.674879515779054
1390.0,9.674879421792996
1391.0,9.674052578142161
1392.0,9.67387814910948
1393.0,9.67384155261711
1394.0,9.673833874690864
1395.0,9.67383223998334
1396.0,9.67383187757917
1397.0,9.67383178474234
1398.0,9.673005024778153
1399.0,9.672830644915798
1400.0,9.672794054083433
1401.0,9.672786376829247
1402.0,9.672784744873834
1403.0,9.672784384312111
1404.0,9.672784292918344
1405.0,9.67195761043906
1406.0,9.671783283154445
1407.0,9.671746701989665
1408.0,9.671739028034102
1409.0,9.671737397690416
1410.0,9.67173703854225
1411.0,9.67173694857898
1412.0,9.670910350601952
1413.0,9.670736130943347
1414.0,9.67069961783934
1415.0,9.670691935603493
1416.0,9.670690292527176
1417.0,9.670689917618848
1418.0,9.670689815162085
1419.0,9.669863295706651
1420.0,9.669689087066061
1421.0,9.669652582510235
1422.0,9.669644921532491
1423.0,9.669643294298913
1424.0,9.669642932787536
1425.0,9.669642839568978
1426.0,9.668816223276337
1427.0,9.66864221646497
1428.0,9.668605704735006
1429.0,9.668598062595168
1430.0,9.668596446669913
1431.0,9.668596094608162
1432.0,9.668596008583512
1433.0,9.66776949770927
1434.0,9.667595537724027
1435.0,9.667559022674928
1436.0,9.667551386237879
1437.0,9.667549773691597
1438.0,9.667549423557784
1439.0,9.667549338237048
1440.0,9.666723021767076
1441.0,9.666549037718557
1442.0,9.666512533758638
1443.0,9.666504898033104
1444.0,9.66650328413495
1445.0,9.666502931104244
1446.0,9.666502844025949
1447.0,9.66567668674476
1448.0,9.665502711857634
1449.0,9.665466214418608
1450.0,9.665458585444473
1451.0,9.665456972501154
1452.0,9.665456618973522
1453.0,9.665456530538076
1454.0,9.664630501346043
1455.0,9.664456562610953
1456.0,9.66442005806078
1457.0,9.664412440055454
1458.0,9.664410831741918
1459.0,9.664410480889636
1460.0,9.6644103929973
1461.0,9.66358451558619
1462.0,9.663410595470088
1463.0,9.66337408267068
1464.0,9.663366462363907
1465.0,9.663364856700685
1466.0,9.663364509425769
1467.0,9.663364424878614
1468.0,9.662538705405439
1469.0,9.662364798843369
1470.0,9.662328280911627
1471.0,9.662320655858455
1472.0,9.662319052859985
1473.0,9.662318707907236
1474.0,9.662318625503534
1475.0,9.661493052269797
1476.0,9.661319169401345
1477.0,9.661282646678137
1478.0,9.661275017062223
1479.0,9.661273416437504
1480.0,9.661273075259288
1481.0,9.66127299577017
1482.0,9.660447568085402
1483.0,9.660273710875963
1484.0,9.66023718308275
1485.0,9.66022954802535
1486.0,9.660227949458845
1487.0,9.660227611092587
1488.0,9.660227535303406
1489.0,9.659402256776488
1490.0,9.659228422649688
1491.0,9.659191890826627
1492.0,9.65918424828265
1493.0,9.659182651543652
1494.0,9.659182316279388
1495.0,9.659182243335565
1496.0,9.658357121152093
1497.0,9.658183306678458
1498.0,9.658146769070395
1499.0,9.658139117840246
1500.0,9.658137522155707
1501.0,9.658137189992592
1502.0,9.658137119673466
1503.0,9.657312159425022
1504.0,9.657138362248226
1505.0,9.657101813923699
1506.0,9.657094156531514
1507.0,9.657092561716748
1508.0,9.657092231870026
1509.0,9.65709216429261
1510.0,9.65626736517361
1511.0,9.656093582938494
1512.0,9.65605703003647
1513.0,9.65604936581626
1514.0,9.656047770182145
1515.0,9.656047442070932
1516.0,9.656047376746917
1517.0,9.655222742893159
1518.0,9.65504897032493
1519.0,9.655012411592216
1520.0,9.655004742810114
1521.0,9.655003145851454
1522.0,9.655002819320487
1523.0,9.655002756475767
1524.0,9.654178289095356
1525.0,9.654004521420148
1526.0,9.653967958017724
1527.0,9.653960283883695
1528.0,9.653958685828169
1529.0,9.653958361829009
1530.0,9.653958302301836
1531.0,9.653133993754473
1532.0,9.65296023451583
1533.0,9.652923670363341
1534.0,9.65291599092556
1535.0,9.652914392441195
1536.0,9.652914070621321
1537.0,9.652914013878913
1538.0,9.652089855648272
1539.0,9.651916109855673
1540.0,9.651879549029184
1541.0,9.651871863725281
1542.0,9.65187026530041
1543.0,9.651869945528565
1544.0,9.651869891410577
1545.0,9.651045867763365
1546.0,9.650872148772654
1547.0,9.650835590717367
1548.0,9.650827901638502
1549.0,9.650826303822056
1550.0,9.650825986770275
1551.0,9.650825935839078
1552.0,9.650001991240229
1553.0,9.649828346579751
1554.0,9.649791791997735
1555.0,9.649784103006708
1556.0,9.649782507088227
1557.0,9.649782193623608
1558.0,9.64978214604597
1559.0,9.648958241385802
1560.0,9.648784702818764
1561.0,9.648748159890646
1562.0,9.648740470711434
1563.0,9.648738874589668
1564.0,9.64873856250622
1565.0,9.648738518380473
1566.0,9.647914629885413
1567.0,9.647741210534114
1568.0,9.647704685716754
1569.0,9.64769700136282
1570.0,9.647695409009437
1571.0,9.647695099503235
1572.0,9.647695056974005
1573.0,9.646871218436154
1574.0,9.64669789386324
1575.0,9.64666138228824
1576.0,9.646653706152165
1577.0,9.646652118579762
1578.0,9.646651810980428
1579.0,9.646651768396163
1580.0,9.645828011914203
1581.0,9.64565476341005
1582.0,9.64561825969286
1583.0,9.645610589434153
1584.0,9.645609004297114
1585.0,9.645608697886356
1586.0,9.645608655383707
1587.0,9.644785012136099
1588.0,9.64461181258287
1589.0,9.64457531636891
1590.0,9.644567648954343
1591.0,9.64456606496019
1592.0,9.644565759611748
1593.0,9.644565717641582
1594.0,9.643742203200244
1595.0,9.643569036174751
1596.0,9.643532552750965
1597.0,9.643524887381538
1598.0,9.64352330377563
1599.0,9.643522998044888
1600.0,9.64352295589275
1601.0,9.642699601680857
1602.0,9.642526436440521
1603.0,9.642489969044867
1604.0,9.642482304922702
1605.0,9.64248072152638
1606.0,9.642480414278863
1607.0,9.642480371376855
1608.0,9.641657208466942
1609.0,9.641484014602003
1610.0,9.64144756548087
1611.0,9.641439902370323
1612.0,9.64143831979658
1613.0,9.641438010161817
1614.0,9.641437965754006
1615.0,9.640615015876861
1616.0,9.640441774566987
1617.0,9.640405338810885
1618.0,9.640397675642589
1619.0,9.640396096440572
1620.0,9.64039578524912
1621.0,9.64039573969648
1622.0,9.63957301942851
1623.0,9.639399726155641
1624.0,9.639363291016405
1625.0,9.639355615276887
1626.0,9.639354039342123
1627.0,9.63935372910595
1628.0,9.639353685434042
1629.0,9.638531208818915
1630.0,9.638357855474506
1631.0,9.638321386229801
1632.0,9.638313693029096
1633.0,9.638312122317194
1634.0,9.638311818298975
1635.0,9.638311785788886
1636.0,9.63748957605327
1637.0,9.637316166598561
1638.0,9.637279652434696
1639.0,9.637271963495245
1640.0,9.637270386561685
1641.0,9.637270082743262
1642.0,9.63727004556871
1643.0,9.636448101922745
1644.0,9.636274633595647
1645.0,9.636238085660285
1646.0,9.636230395968859
1647.0,9.636228814827867
1648.0,9.636228510876652
1649.0,9.636228472234833
1650.0,9.635406746922166
1651.0,9.635233232653501
1652.0,9.635196687096148
1653.0,9.635189001720217
1654.0,9.63518741956816
1655.0,9.635187114147296
1656.0,9.635187073457658
1657.0,9.63436555264669
1658.0,9.634192001056167
1659.0,9.634155467155331
1660.0,9.634147786854642
1661.0,9.634146203952303
1662.0,9.634145896392138
1663.0,9.634145853318051
1664.0,9.63332452766848
1665.0,9.633150947735487
1666.0,9.633114428131057
1667.0,9.633106752345356
1668.0,9.63310516847297
1669.0,9.633104858644543
1670.0,9.63310481322396
1671.0,9.632283674894065
1672.0,9.632110073469278
1673.0,9.632073570568915
1674.0,9.632065899012302
1675.0,9.63206431400755
1676.0,9.632064001786457
1677.0,9.632063953905574
1678.0,9.631242997295635
1679.0,9.631069379288302
1680.0,9.631032895155936
1681.0,9.631025227424278
1682.0,9.63102364137808
1683.0,9.631023326569204
1684.0,9.631023275657302
1685.0,9.630202497807527
1686.0,9.630028866118845
1687.0,9.629992401679301
1688.0,9.62998473720026
1689.0,9.62998315024945
1690.0,9.629982832373827
1691.0,9.629982777519215
1692.0,9.62916217514849
1693.0,9.628988532710274
1694.0,9.628952089262627
1695.0,9.628944427460944
1696.0,9.62894283931228
1697.0,9.62894251729227
1698.0,9.628942458993855
1699.0,9.628122030188312
1700.0,9.627948379166998
1701.0,9.627911957609301
1702.0,9.627904298107627
1703.0,9.62790270790213
1704.0,9.627902381819933
1705.0,9.627902320761262
1706.0,9.627082064181597
1707.0,9.626908406230935
1708.0,9.626872006722119
1709.0,9.62686434913387
1710.0,9.62686275648381
1711.0,9.626862427058072
1712.0,9.626862363123525
1713.0,9.626042277336406
1714.0,9.62586861407928
1715.0,9.625832235820983
1716.0,9.625824579837689
1717.0,9.625822985320433
1718.0,9.625822652730724
1719.0,9.625822585853836
1720.0,9.625002669583463
1721.0,9.624829002586337
1722.0,9.624792644524454
1723.0,9.624784990367186
1724.0,9.624783394581145
1725.0,9.624783058543107
1726.0,9.624782988573513
1727.0,9.623963241360476
1728.0,9.623789571451864
1729.0,9.62375323214821
1730.0,9.623745580110171
1731.0,9.623743983229332
1732.0,9.623743643897125
1733.0,9.62374357071365
1734.0,9.622923991939789
1735.0,9.622750319987004
1736.0,9.622713997768003
1737.0,9.622706348069844
1738.0,9.622704750610556
1739.0,9.62270440810553
1740.0,9.622704331437882
1741.0,9.621884921470503
1742.0,9.621711247589054
1743.0,9.621674940513042
1744.0,9.62166729334541
1745.0,9.62166569548917
1746.0,9.62166534999338
1747.0,9.621665269692873
1748.0,9.620846027379764
1749.0,9.620672352979089
1750.0,9.620636058808989
1751.0,9.620628414412508
1752.0,9.620626816008953
1753.0,9.620626467616308
1754.0,9.62062638415143
1755.0,9.619807306670621
1756.0,9.619633634308588
1757.0,9.61959735043287
1758.0,9.619589709084318
1759.0,9.619588110072055
1760.0,9.619587759251582
1761.0,9.619587673271834
1762.0,9.618768756143155
1763.0,9.618595088904911
1764.0,9.618558815566175
1765.0,9.618551177340086
1766.0,9.618549577278843
1767.0,9.618549223837157
1768.0,9.618549135474273
1769.0,9.617730376773318
1770.0,9.617556716884145
1771.0,9.617520450961104
1772.0,9.617512816574987
1773.0,9.617511215319233
1774.0,9.617510859390197
1775.0,9.617510768793007
1776.0,9.616692166603986
1777.0,9.616518515736342
1778.0,9.616482256076425
1779.0,9.616474625618036
1780.0,9.616473022961955
1781.0,9.616472664550157
1782.0,9.61647257164993
1783.0,9.615654122772504
1784.0,9.615480483771499
1785.0,9.615444228944103
1786.0,9.615436602731428
1787.0,9.61543499850187
1788.0,9.615434637702705
1789.0,9.615434542498978
1790.0,9.614616244583285
1791.0,9.614442619426567
1792.0,9.614406367987893
1793.0,9.614398746352883
1794.0,9.614397140391691
1795.0,9.614396777272434
1796.0,9.614396679841224
1797.0,9.613578528015328
1798.0,9.61340492035613
1799.0,9.613368671707262
1800.0,9.613361054978828
1801.0,9.613359447294037
1802.0,9.61335908190759
1803.0,9.6133589823037
1804.0,9.61254096948678
1805.0,9.612367359806093
1806.0,9.6123310699017
1807.0,9.612323449841034
1808.0,9.612321846739688
1809.0,9.612321494007656
1810.0,9.612321405114201
1811.0,9.611503474681964
1812.0,9.611329987440033
1813.0,9.611293675172316
1814.0,9.611286047502702
1815.0,9.611284436427265
1816.0,9.611284082179845
1817.0,9.611283991078082
1818.0,9.610465993476911
1819.0,9.610292629764805
1820.0,9.610256398850039
1821.0,9.61024879604134
1822.0,9.610247194495717
1823.0,9.610246838779041
1824.0,9.610246746087096
1825.0,9.60942882012561
1826.0,9.609255533635444
1827.0,9.609219328287478
1828.0,9.609211738948197
1829.0,9.609210135982828
1830.0,9.609209773071992
1831.0,9.609209674378285
1832.0,9.608391922009986
1833.0,9.608218636998249
1834.0,9.608182423082532
1835.0,9.608174832220243
1836.0,9.608173227216888
1837.0,9.60817286414204
1838.0,9.608172764713153
1839.0,9.607355136967055
1840.0,9.607181886048677
1841.0,9.607145657058947
1842.0,9.607138067612851
1843.0,9.607136463523101
1844.0,9.6071361035669
1845.0,9.607136006163163
1846.0,9.606318432914776
1847.0,9.606145269391646
1848.0,9.606109051659487
1849.0,9.606101469448422
1850.0,9.606099863275954
1851.0,9.606099501251993
1852.0,9.606099402442059
1853.0,9.605281861309514
1854.0,9.605108802221697
1855.0,9.605072603788976
1856.0,9.60506502549344
1857.0,9.605063417112365
1858.0,9.605063053640968
1859.0,9.605062953873874
1860.0,9.604245447248074
1861.0,9.604072489720341
1862.0,9.604036310037761
1863.0,9.604028732263398
1864.0,9.604027121676415
1865.0,9.604026757920469
1866.0,9.604026658085594
1867.0,9.603209192701746
1868.0,9.603036329557998
1869.0,9.60300016830395
1870.0,9.602992590108146
1871.0,9.602990977443099
1872.0,9.60299061352639
1873.0,9.602990513702277
1874.0,9.60217309599039
1875.0,9.602000263981353
1876.0,9.601964122788868
1877.0,9.601956555115521
1878.0,9.60195494970964
1879.0,9.601954593215394
1880.0,9.601954499994747
1881.0,9.601137117900539
1882.0,9.600964413647048
1883.0,9.600928293729467
1884.0,9.600920721902533
1885.0,9.600919106751318
1886.0,9.600918743687808
1887.0,9.600918646821313
1888.0,9.6001012698955
1889.0,9.599928726478758
1890.0,9.599892628411745
1891.0,9.599885053750892
1892.0,9.599883434824774
1893.0,9.599883068854895
1894.0,9.599882968556468
1895.0,9.599065675358517
1896.0,9.598893202317928
1897.0,9.59885711871602
1898.0,9.598849543911014
1899.0,9.59884792261
1900.0,9.598847555588197
1901.0,9.598847455413695
1902.0,9.598030294438821
1903.0,9.597857844098568
1904.0,9.597821773691516
1905.0,9.59781419818194
1906.0,9.597812573163905
1907.0,9.597812202669479
1908.0,9.597812101429085
1909.0,9.596995059350917
1910.0,9.596822646102066
1911.0,9.596786588936796
1912.0,9.596779012093952
1913.0,9.596777384705911
1914.0,9.596777010965043
1915.0,9.596776907819521
1916.0,9.595959977281227
1917.0,9.595787612568211
1918.0,9.595751567279706
1919.0,9.595743987956084
1920.0,9.595742357650508
1921.0,9.595741981397062
1922.0,9.595741876765501
1923.0,9.594925065901908
1924.0,9.594752740006694
1925.0,9.594716706172079
1926.0,9.594709125703925
1927.0,9.594707492978404
1928.0,9.594707115036707
1929.0,9.594707008837098
1930.0,9.593890326103839
1931.0,9.593718028210645
1932.0,9.593682003445782
1933.0,9.593674427252438
1934.0,9.593672792376854
1935.0,9.593672412813044
1936.0,9.593672304612735
1937.0,9.592855753947418
1938.0,9.592683481456984
1939.0,9.592647463167694
1940.0,9.592639892825671
1941.0,9.592638255627211
1942.0,9.592637874654098
1943.0,9.592637765463325
1944.0,9.591821349447645
1945.0,9.591649100082352
1946.0,9.591613088159816
1947.0,9.591605523824741
1948.0,9.591603884702113
1949.0,9.59160350218901
1950.0,9.591603392294633
1951.0,9.590787110021354
1952.0,9.59061488423288
1953.0,9.590578878518151
1954.0,9.590571320453062
1955.0,9.590569680002444
1956.0,9.590569296189837
1957.0,9.590569185635314
1958.0,9.589753035119795
1959.0,9.589580834562614
1960.0,9.589544834800268
1961.0,9.589537283467681
1962.0,9.589535642098431
1963.0,9.589535257133116
1964.0,9.589535145929275
1965.0,9.588719126393242
1966.0,9.58854695315146
1967.0,9.588510957723628
1968.0,9.588503412525437
1969.0,9.588501770788667
1970.0,9.588501385052558
1971.0,9.588501273328355
1972.0,9.587685385400832
1973.0,9.58751324108802
1974.0,9.58747724807731
1975.0,9.587469706965408
1976.0,9.587468066721621
1977.0,9.58746767974036
1978.0,9.58746756746762
1979.0,9.586651883687203
1980.0,9.586479701950447
1981.0,9.58644370011692
1982.0,9.586436157465453
1983.0,9.586434524199205
1984.0,9.586434136260484
1985.0,9.586434024237693
1986.0,9.585618479715402
1987.0,9.58544631321679
1988.0,9.585410311864305
1989.0,9.585402771556602
1990.0,9.585401144151662
1991.0,9.585400756796771
1992.0,9.585400644272365
1993.0,9.584585224780849
1994.0,9.584413092304183
1995.0,9.584377094142546
1996.0,9.584369553326395
1997.0,9.584367927676842
1998.0,9.584367543167605
1999.0,9.584367429290618
2000.0,9.583552132313816
2001.0,9.583380039669631
2002.0,9.58334404273805
2003.0,9.583336500468576
2004.0,9.583334876013074
2005.0,9.583334494679038
2006.0,9.583334380255492
2007.0,9.58251921008476
2008.0,9.582347153742383
2009.0,9.582311155136464
2010.0,9.582303612017888
2011.0,9.582301989822422
2012.0,9.582301610411985
2013.0,9.582301498022431
2014.0,9.581486455254069
2015.0,9.581314435418651
2016.0,9.581278433107947
2017.0,9.581270889232162
2018.0,9.581269269970631
2019.0,9.581268892521924
2020.0,9.581268782548188
2021.0,9.580453864865632
2022.0,9.580281889097296
2023.0,9.580245878341568
2024.0,9.580238332085978
2025.0,9.58023671626413
2026.0,9.580236341446572
2027.0,9.580236232852814
2028.0,9.579421439456848
2029.0,9.579249513099068
2030.0,9.579213489866179
2031.0,9.579205939082737
2032.0,9.579204326928446
2033.0,9.57920395592248
2034.0,9.579203848700597
2035.0,9.578389172948516
2036.0,9.578217302130927
2037.0,9.578181266094246
2038.0,9.578173708898607
2039.0,9.578172100242814
2040.0,9.578171734474017
2041.0,9.578171629582858
2042.0,9.577357086932228
2043.0,9.577185260871797
2044.0,9.577149207029947
2045.0,9.5771416403656
2046.0,9.577140034260191
2047.0,9.577139674263364
2048.0,9.57713957042645
2049.0,9.576325164543187
2050.0,9.57615337952758
2051.0,9.576117299085901
2052.0,9.57610971432724
2053.0,9.57610810722348
2054.0,9.576107753129559
2055.0,9.576107656000243
2056.0,9.57529337364918
2057.0,9.57512163136543
2058.0,9.575085516924261
2059.0,9.57507791494214
2060.0,9.575076311949513
2061.0,9.575075969639983
2062.0,9.57507588498476
2063.0,9.574261716536135
2064.0,9.574090020320938
2065.0,9.574053874750307
2066.0,9.574046256465177
2067.0,9.574044656796893
2068.0,9.5740443304283
2069.0,9.574044260687632
2070.0,9.57323019544937
2071.0,9.573058553566604
2072.0,9.573022382511207
2073.0,9.573014760704222
2074.0,9.573013159763878
2075.0,9.573012841868142
2076.0,9.573012784175772
2077.0,9.572198812101785
2078.0,9.57202723054593
2079.0,9.57199103913414
2080.0,9.571983431742993
2081.0,9.571981829422025
2082.0,9.571981506371941
2083.0,9.57198145440352
2084.0,9.571167579633467
2085.0,9.570996053329992
2086.0,9.570959859610516
2087.0,9.570952254944114
2088.0,9.570950653986694
2089.0,9.57095032503953
2090.0,9.570950274240099
2091.0,9.5701365255244
2092.0,9.56996495537657
2093.0,9.569928838668
2094.0,9.569921249854673
2095.0,9.569919649763749
2096.0,9.569919309506238
2097.0,9.569919236026758
2098.0,9.569105620431666
2099.0,9.568934127549388
2100.0,9.56889796878967
2101.0,9.568890365307698
2102.0,9.568888764447815
2103.0,9.568888427902564
2104.0,9.56888836726474
2105.0,9.568074901919864
2106.0,9.567903444904157
2107.0,9.567867270594725
2108.0,9.567859663217355
2109.0,9.567858063749398
2110.0,9.567857737593185
2111.0,9.567857682952027
2112.0,9.567044343298331
2113.0,9.566872922310733
2114.0,9.566836774963324
2115.0,9.56682916649704
2116.0,9.566827563715982
2117.0,9.566827233839264
2118.0,9.566827176588204
2119.0,9.566013955109273
2120.0,9.56584258006654
2121.0,9.56580645851156
2122.0,9.565798852319276
2123.0,9.565797247535304
2124.0,9.565796911546862
2125.0,9.565796849864917
2126.0,9.564983752101824
2127.0,9.564812422405337
2128.0,9.564776320535639
2129.0,9.564768716290759
2130.0,9.564767109796914
2131.0,9.564766772992204
2132.0,9.564766708645099
2133.0,9.563953736480508
2134.0,9.563782455811149
2135.0,9.563746371537116
2136.0,9.563738770593652
2137.0,9.563737162930252
2138.0,9.563736824768863
2139.0,9.563736757119347
2140.0,9.562923912383956
2141.0,9.562752680475999
2142.0,9.56271661628943
2143.0,9.562709018963693
2144.0,9.562707409616026
2145.0,9.562707068310306
2146.0,9.562706996525922
2147.0,9.561894282624579
2148.0,9.561723042005251
2149.0,9.561686978160456
2150.0,9.561679383916129
2151.0,9.561677787099473
2152.0,9.561677459702503
2153.0,9.561677397461732
2154.0,9.560864825310729
2155.0,9.560693657785176
2156.0,9.56065762654097
2157.0,9.56065002886176
2158.0,9.56064841981372
2159.0,9.560648078384597
2160.0,9.560648002488882
2161.0,9.559835513952008
2162.0,9.559664429703115
2163.0,9.559628453880485
2164.0,9.559620866702874
2165.0,9.559619251712547
2166.0,9.559618900444338
2167.0,9.55961881628178
2168.0,9.558806448177648
2169.0,9.558635413448746
2170.0,9.558599463962917
2171.0,9.558591884490045
2172.0,9.558590269128718
2173.0,9.558589914580947
2174.0,9.558589826793948
2175.0,9.557777601433648
2176.0,9.55760660054527
2177.0,9.557570662706299
2178.0,9.557563087630234
2179.0,9.557561473632262
2180.0,9.55756111710076
2181.0,9.557561027379403
2182.0,9.556748922112941
2183.0,9.55657796637542
2184.0,9.55654204971582
2185.0,9.556534482501746
2186.0,9.556532869494681
2187.0,9.556532509973945
2188.0,9.556532417787242
2189.0,9.55572040238351
2190.0,9.555549510594009
2191.0,9.555513630046423
2192.0,9.55550607290515
2193.0,9.555504458650486
2194.0,9.555504095915824
2195.0,9.55550400066451
2196.0,9.554692100035265
2197.0,9.554521256056432
2198.0,9.55448540454239
2199.0,9.554477857305992
2200.0,9.554476240813585
2201.0,9.554475875210246
2202.0,9.554475776983773
2203.0,9.553664021169723
2204.0,9.553493207137997
2205.0,9.553457373220159
2206.0,9.553449834919682
2207.0,9.553448217345558
2208.0,9.553447848466117
2209.0,9.553447747703261
2210.0,9.55263613441782
2211.0,9.552465352977062
2212.0,9.552429537124453
2213.0,9.55242200810554
